,股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
4427,600792,云煤能源,-1.33,3.71,3.76,3.71,3.74,-0.05,0.19,0.75,-28.91,19296,7192534.0,3.76,3672616556,3672616556,1.600792,沪A,2022-12-14 13:01:12,2022-12-14
4428,688211,中科微至,-1.33,42.22,43.44,42.05,43.44,-0.57,0.32,0.73,222.25,2056,8704244.0,42.79,5556519230,2702869430,1.688211,沪A,2022-12-14 13:01:11,2022-12-14
4429,000927,中国铁物,-1.33,2.96,3.01,2.96,3.0,-0.04,0.4,0.6,21.94,178759,53126712.56,3.0,17909046777,13202930807,0.000927,深A,2022-12-14 13:01:15,2022-12-14
4430,300894,火星人,-1.34,28.04,28.58,27.6,28.07,-0.38,1.34,0.84,38.91,15092,42351619.25,28.42,11356200000,3154500000,0.300894,深A,2022-12-14 13:01:15,2022-12-14
4431,002310,东方园林,-1.34,2.21,2.24,2.2,2.23,-0.03,0.34,0.95,-2.73,87836,19455916.6,2.24,5934871029,5757622693,0.002310,深A,2022-12-14 13:01:15,2022-12-14
4432,605138,盛泰集团,-1.34,11.78,12.05,11.71,12.0,-0.16,0.46,0.55,15.65,13585,16079982.0,11.94,6544496800,3502447270,1.605138,沪A,2022-12-14 13:01:10,2022-12-14
4433,603887,城地香江,-1.34,7.36,7.47,7.34,7.42,-0.1,0.53,0.94,847.12,24054,17801217.0,7.46,3317545134,3317545134,1.603887,沪A,2022-12-14 13:01:08,2022-12-14
4434,600192,长城电工,-1.34,5.88,6.0,5.84,5.95,-0.08,1.31,0.94,-62.68,58044,34294921.0,5.96,2597478240,2597478240,1.600192,沪A,2022-12-14 13:01:13,2022-12-14
4435,300198,纳川股份,-1.34,2.94,2.99,2.93,2.99,-0.04,0.44,0.85,-17.05,40005,11818862.0,2.98,3032752708,2670021202,0.300198,深A,2022-12-14 13:01:15,2022-12-14
4436,300587,天铁股份,-1.34,12.47,12.91,12.42,12.76,-0.17,1.34,1.74,29.91,124701,157744349.69,12.64,13428344814,11589899535,0.300587,深A,2022-12-14 13:01:15,2022-12-14
4437,837242,建邦科技,-1.35,8.8,8.81,8.79,8.81,-0.12,0.03,0.75,10.75,90,79190.0,8.92,547113600,293045280,0.837242,深A,2022-12-14 13:01:13,2022-12-14
4438,600319,亚星化学,-1.35,5.86,5.93,5.83,5.91,-0.08,0.74,0.8,27.27,23440,13765454.0,5.94,2271976990,1849380840,1.600319,沪A,2022-12-14 13:01:14,2022-12-14
4439,600220,江苏阳光,-1.35,2.93,2.97,2.92,2.95,-0.04,0.46,0.41,38.31,82675,24326143.0,2.97,5225187155,5225187155,1.600220,沪A,2022-12-14 13:01:16,2022-12-14
4440,600898,国美通讯,-1.35,5.85,5.93,5.83,5.9,-0.08,1.11,0.61,-31.2,28086,16488354.0,5.93,1669478768,1477264347,1.600898,沪A,2022-12-14 13:01:10,2022-12-14
4441,688375,国博电子,-1.35,95.69,99.17,95.16,98.18,-1.31,0.93,1.08,71.46,2820,27378860.0,97.0,38276956900,2911666611,1.688375,沪A,2022-12-14 13:01:09,2022-12-14
4442,835174,五新隧装,-1.35,8.03,8.13,8.03,8.13,-0.11,0.22,2.0,8.75,1142,924095.32,8.14,722770006,424512864,0.835174,深A,2022-12-14 13:01:13,2022-12-14
4443,002399,海普瑞,-1.35,13.85,14.1,13.82,14.07,-0.19,0.17,0.83,23.37,21392,29814543.46,14.04,20322052425,17273743600,0.002399,深A,2022-12-14 13:01:12,2022-12-14
4444,601126,四方股份,-1.35,13.84,14.12,13.81,14.0,-0.19,0.62,0.66,19.25,50772,70774672.0,14.03,11254300480,11254300480,1.601126,沪A,2022-12-14 13:01:16,2022-12-14
4445,688273,麦澜德,-1.36,34.83,35.31,34.61,35.31,-0.48,1.63,0.5,26.64,3638,12688918.0,35.31,3483000000,778707336,1.688273,沪A,2022-12-14 13:01:15,2022-12-14
4446,688091,上海谊众-U,-1.36,70.92,72.9,70.58,72.9,-0.98,0.33,0.73,73.47,3453,24760860.0,71.9,10204536960,7451983679,1.688091,沪A,2022-12-14 13:01:16,2022-12-14
4447,300005,探路者,-1.36,7.96,8.13,7.95,8.1,-0.11,0.29,0.45,465.2,25782,20643828.0,8.07,7034269401,7034269401,0.300005,深A,2022-12-14 13:01:15,2022-12-14
4448,600569,安阳钢铁,-1.36,2.17,2.21,2.17,2.2,-0.03,0.19,0.64,-2.52,54295,11851789.0,2.2,6233154408,6233154408,1.600569,沪A,2022-12-14 13:01:15,2022-12-14
4449,688788,科思科技,-1.37,39.01,39.72,38.82,39.1,-0.54,0.46,1.17,-43.97,3014,11813680.0,39.55,4125226554,2560389518,1.688788,沪A,2022-12-14 13:01:14,2022-12-14
4450,600987,航民股份,-1.37,7.94,8.15,7.9,8.09,-0.11,0.68,0.68,14.08,61018,48916418.0,8.05,8343501740,7076124173,1.600987,沪A,2022-12-14 13:01:15,2022-12-14
4451,300272,开能健康,-1.37,5.77,5.94,5.75,5.85,-0.08,0.99,1.27,27.87,40881,23753882.32,5.85,3330282146,2372178100,0.300272,深A,2022-12-14 13:01:09,2022-12-14
4452,688215,瑞晟智能,-1.37,32.35,32.99,32.2,32.85,-0.45,1.03,1.17,110.77,1640,5324374.0,32.8,1295294000,515383443,1.688215,沪A,2022-12-14 13:01:16,2022-12-14
4453,603151,邦基科技,-1.37,20.84,21.13,20.6,21.13,-0.29,2.96,1.01,30.28,12416,25826873.0,21.13,3501120000,875280000,1.603151,沪A,2022-12-14 13:01:14,2022-12-14
4454,000803,山高环能,-1.37,12.21,12.43,12.06,12.32,-0.17,1.56,0.66,35.61,44385,54083103.48,12.38,4297848022,3464806303,0.000803,深A,2022-12-14 13:01:15,2022-12-14
4455,000301,东方盛虹,-1.37,14.36,14.64,14.21,14.4,-0.2,0.93,1.66,42.42,451789,649318686.38,14.56,89222202781,69430641414,0.000301,深A,2022-12-14 13:01:15,2022-12-14
4456,003037,三和管桩,-1.37,12.2,12.46,12.16,12.21,-0.17,1.91,0.76,35.17,17365,21246101.0,12.37,6146806313,1110463313,0.003037,深A,2022-12-14 13:01:15,2022-12-14
4457,000656,金科股份,-1.38,2.15,2.19,2.14,2.18,-0.03,1.12,0.74,-2.01,594085,128010034.75,2.18,11480389004,11421053683,0.000656,深A,2022-12-14 13:01:15,2022-12-14
4458,688376,美埃科技,-1.38,36.39,39.2,36.05,37.23,-0.51,13.84,1.22,42.65,42709,161596128.0,36.9,4890816000,1122945873,1.688376,沪A,2022-12-14 13:01:13,2022-12-14
4459,603976,正川股份,-1.38,22.83,23.15,22.73,23.15,-0.32,0.37,0.91,61.1,5632,12864425.0,23.15,3451939628,3451939628,1.603976,沪A,2022-12-14 13:01:16,2022-12-14
4460,601991,大唐发电,-1.38,2.85,2.89,2.85,2.88,-0.04,0.19,0.71,51.77,240900,69076160.0,2.89,52744124936,35328853952,1.601991,沪A,2022-12-14 13:01:17,2022-12-14
4461,002594,比亚迪,-1.39,266.06,269.44,263.6,269.41,-3.74,0.5,1.07,62.39,57881,1539559633.71,269.8,774538668001,309897270540,0.002594,深A,2022-12-14 13:01:15,2022-12-14
4462,601858,中国科传,-1.39,11.38,11.49,11.11,11.49,-0.16,1.84,0.78,24.06,145691,164870226.0,11.54,8995890000,8995890000,1.601858,沪A,2022-12-14 13:01:16,2022-12-14
4463,000150,*ST宜康,-1.39,1.42,1.44,1.4,1.43,-0.02,1.22,0.89,-3.17,98293,13922075.8,1.44,1246330531,1144506144,0.000150,深A,2022-12-14 13:01:15,2022-12-14
4464,688036,传音控股,-1.39,78.65,80.73,78.51,79.8,-1.11,0.15,0.59,21.0,11895,94694910.0,79.76,63230695028,63230695028,1.688036,沪A,2022-12-14 13:01:16,2022-12-14
4465,600284,浦东建设,-1.39,7.07,7.18,7.06,7.18,-0.1,0.43,0.6,12.07,41361,29364606.0,7.17,6859709920,6859709920,1.600284,沪A,2022-12-14 13:01:16,2022-12-14
4466,600581,八一钢铁,-1.4,4.24,4.33,4.22,4.28,-0.06,1.03,0.73,-8.07,157960,67332359.0,4.3,6588064809,6499486969,1.600581,沪A,2022-12-14 13:01:15,2022-12-14
4467,003020,立方制药,-1.4,35.3,36.04,34.88,35.96,-0.5,1.52,1.62,19.01,7724,27340159.1,35.8,4323085100,1795768010,0.003020,深A,2022-12-14 13:01:09,2022-12-14
4468,000779,甘咨询,-1.4,12.0,12.58,11.84,11.93,-0.17,3.67,1.49,22.23,136744,166215112.17,12.17,4561141752,4471168116,0.000779,深A,2022-12-14 13:01:15,2022-12-14
4469,002972,科安达,-1.4,16.9,17.2,16.85,17.14,-0.24,1.66,0.75,22.27,9723,16499382.0,17.14,2979808000,990814028,0.002972,深A,2022-12-14 13:01:15,2022-12-14
4470,000713,丰乐种业,-1.4,9.15,9.23,9.08,9.17,-0.13,2.7,1.0,905.18,165945,151628345.46,9.28,5618237067,5618237067,0.000713,深A,2022-12-14 13:01:15,2022-12-14
4471,002444,巨星科技,-1.4,20.39,20.87,20.39,20.68,-0.29,0.44,0.68,14.56,51287,105919295.32,20.68,24519015617,23562274283,0.002444,深A,2022-12-14 13:01:15,2022-12-14
4472,000735,罗 牛 山,-1.4,7.03,7.09,6.97,7.04,-0.1,1.17,0.92,1020.89,134608,94469504.66,7.13,8095140453,8090734267,0.000735,深A,2022-12-14 13:01:15,2022-12-14
4473,688167,炬光科技,-1.4,119.43,127.7,118.0,126.0,-1.7,4.15,1.35,75.29,8481,103550231.0,121.13,10743922800,2440045189,1.688167,沪A,2022-12-14 13:01:16,2022-12-14
4474,000810,创维数字,-1.4,14.04,14.34,14.0,14.11,-0.2,0.69,0.95,17.13,77183,109500581.83,14.24,16149033651,15689135732,0.000810,深A,2022-12-14 13:01:15,2022-12-14
4475,603177,德创环保,-1.41,16.8,17.2,16.75,16.94,-0.24,0.78,0.47,139.74,15849,26890183.0,17.04,3487008000,3393600000,1.603177,沪A,2022-12-14 13:01:16,2022-12-14
4476,300390,天华超净,-1.41,60.03,61.18,59.85,60.59,-0.86,1.11,0.97,5.14,47423,286098158.27,60.89,35303982650,25662060698,0.300390,深A,2022-12-14 13:01:15,2022-12-14
4477,000520,长航凤凰,-1.41,3.49,3.54,3.47,3.53,-0.05,1.29,1.01,79.29,130891,45782465.0,3.54,3532171258,3532171258,0.000520,深A,2022-12-14 13:01:15,2022-12-14
4478,000711,京蓝科技,-1.41,2.79,2.85,2.76,2.8,-0.04,2.49,0.82,-4.93,204482,57211459.72,2.83,2856033207,2288916265,0.000711,深A,2022-12-14 13:01:15,2022-12-14
4479,300977,深圳瑞捷,-1.42,20.85,21.35,20.84,21.15,-0.3,0.96,0.61,111.57,2465,5162190.5,21.15,2131072328,533925090,0.300977,深A,2022-12-14 13:01:12,2022-12-14
4480,002192,融捷股份,-1.42,110.32,112.8,110.11,111.0,-1.59,1.21,0.81,17.12,31435,349244994.04,111.91,28645161995,28586143553,0.002192,深A,2022-12-14 13:01:15,2022-12-14
4481,300057,万顺新材,-1.42,9.71,9.95,9.7,9.76,-0.14,1.88,0.82,32.57,103776,101550553.62,9.85,7076672071,5365626285,0.300057,深A,2022-12-14 13:01:15,2022-12-14
4482,002491,通鼎互联,-1.42,4.85,4.93,4.84,4.92,-0.07,0.59,0.92,59.8,69110,33604849.24,4.92,5965473325,5705732162,0.002491,深A,2022-12-14 13:01:15,2022-12-14
4483,000932,华菱钢铁,-1.42,4.85,4.95,4.8,4.91,-0.07,0.66,1.31,4.9,379722,184742883.36,4.92,33506867620,27731874102,0.000932,深A,2022-12-14 13:01:15,2022-12-14
4484,603676,卫信康,-1.43,14.51,14.85,14.32,14.77,-0.21,0.38,0.64,31.36,16315,23709102.0,14.72,6314193365,6226270020,1.603676,沪A,2022-12-14 13:01:16,2022-12-14
4485,688136,科兴制药,-1.43,25.53,26.47,25.33,26.2,-0.37,3.9,1.0,-67.08,26094,67511962.0,25.9,5072827595,1708526396,1.688136,沪A,2022-12-14 13:01:16,2022-12-14
4486,000608,阳光股份,-1.43,3.44,3.53,3.41,3.46,-0.05,1.97,0.46,-3818.37,147976,51029570.86,3.49,2579701783,2579318395,0.000608,深A,2022-12-14 13:01:15,2022-12-14
4487,300168,万达信息,-1.43,9.63,10.07,9.63,9.7,-0.14,1.32,1.06,-26.78,156609,153137697.0,9.77,11436441258,11394313552,0.300168,深A,2022-12-14 13:01:15,2022-12-14
4488,000619,海螺新材,-1.43,6.87,7.0,6.84,6.99,-0.1,1.13,0.72,-165.61,40850,28176410.0,6.97,2473200000,2473200000,0.000619,深A,2022-12-14 13:01:15,2022-12-14
4489,603336,宏辉果蔬,-1.44,6.86,6.93,6.82,6.87,-0.1,1.21,1.23,44.14,52988,36394408.0,6.96,3009681749,3009681749,1.603336,沪A,2022-12-14 13:01:17,2022-12-14
4490,300991,创益通,-1.44,12.33,12.63,12.3,12.48,-0.18,2.26,0.98,138.65,14805,18441055.51,12.51,1775520000,806086080,0.300991,深A,2022-12-14 13:01:12,2022-12-14
4491,300962,中金辐照,-1.44,16.42,16.65,16.4,16.64,-0.24,0.73,0.82,34.62,8813,14525651.85,16.66,4334911149,1985210167,0.300962,深A,2022-12-14 13:01:12,2022-12-14
4492,300550,和仁科技,-1.44,14.35,14.61,14.25,14.58,-0.21,0.32,0.96,114.07,8457,12168663.8,14.56,3770297489,3749217081,0.300550,深A,2022-12-14 13:01:09,2022-12-14
4493,000504,南华生物,-1.44,12.3,12.53,12.21,12.52,-0.18,0.37,1.55,5315.62,11603,14283417.0,12.48,3832358982,3821280372,0.000504,深A,2022-12-14 13:01:15,2022-12-14
4494,002917,金奥博,-1.44,12.29,12.59,12.21,12.54,-0.18,1.94,0.65,68.36,49749,61476535.5,12.47,4272178481,3152994793,0.002917,深A,2022-12-14 13:01:15,2022-12-14
4495,603306,华懋科技,-1.45,40.2,42.63,40.05,41.6,-0.59,1.83,2.13,75.27,56666,236679253.0,40.79,12477416941,12477416941,1.603306,沪A,2022-12-14 13:01:14,2022-12-14
4496,603021,山东华鹏,-1.45,6.13,6.25,6.12,6.23,-0.09,0.87,0.9,-10.22,27712,17129087.0,6.22,1961281669,1961281669,1.603021,沪A,2022-12-14 13:01:16,2022-12-14
4497,001238,浙江正特,-1.45,30.64,31.14,29.65,30.08,-0.45,20.22,1.04,46.66,55598,168630119.62,31.09,3370400000,842600000,0.001238,深A,2022-12-14 13:01:15,2022-12-14
4498,603176,汇通集团,-1.45,8.17,8.25,8.1,8.25,-0.12,4.97,0.54,51.72,58037,47242459.0,8.29,3812612200,953112200,1.603176,沪A,2022-12-14 13:01:14,2022-12-14
4499,300084,海默科技,-1.45,4.76,4.83,4.73,4.81,-0.07,1.35,0.77,-30.45,44369,21163712.0,4.83,1831484913,1569620382,0.300084,深A,2022-12-14 13:01:15,2022-12-14
4500,002325,洪涛股份,-1.45,2.04,2.07,2.04,2.07,-0.03,0.52,0.61,-10.58,74907,15368787.2,2.07,3583288978,2923052840,0.002325,深A,2022-12-14 13:01:15,2022-12-14
4501,600658,电子城,-1.45,4.07,4.16,4.06,4.16,-0.06,0.33,0.76,78.63,36582,15000745.0,4.13,4552641133,4552641133,1.600658,沪A,2022-12-14 13:01:15,2022-12-14
4502,000560,我爱我家,-1.45,2.71,2.75,2.69,2.73,-0.04,1.17,0.52,-21.86,263319,71431315.93,2.75,6383407306,6096986870,0.000560,深A,2022-12-14 13:01:15,2022-12-14
4503,002949,华阳国际,-1.46,14.21,14.4,14.14,14.4,-0.21,0.5,0.72,14.49,7352,10477110.0,14.42,2785703319,2106433347,0.002949,深A,2022-12-14 13:01:09,2022-12-14
4504,000046,泛海控股,-1.46,1.35,1.37,1.33,1.36,-0.02,0.34,0.89,-2.35,177639,23879211.0,1.37,7014870886,7011679216,0.000046,深A,2022-12-14 13:01:15,2022-12-14
4505,002044,美年健康,-1.47,5.38,5.46,5.26,5.41,-0.08,1.11,2.03,-40.64,429485,229361998.39,5.46,21058686106,20827277559,0.002044,深A,2022-12-14 13:01:15,2022-12-14
4506,600067,冠城大通,-1.47,3.36,3.41,3.36,3.4,-0.05,0.51,0.6,125.23,71566,24160345.0,3.41,4676006963,4676006963,1.600067,沪A,2022-12-14 13:01:15,2022-12-14
4507,833266,生物谷,-1.47,8.05,8.25,8.03,8.05,-0.12,0.33,0.69,54.32,3345,2711867.28,8.17,1030400000,818835133,0.833266,深A,2022-12-14 13:01:13,2022-12-14
4508,300903,科翔股份,-1.47,13.41,13.92,13.4,13.85,-0.2,2.85,0.98,63.88,73993,100698195.19,13.61,5561052199,3482577791,0.300903,深A,2022-12-14 13:01:15,2022-12-14
4509,600010,包钢股份,-1.47,2.01,2.04,2.0,2.02,-0.03,0.68,1.13,-92.11,2151672,434442241.0,2.04,91625915622,63671195290,1.600010,沪A,2022-12-14 13:01:14,2022-12-14
4510,000816,智慧农业,-1.47,4.02,4.1,4.02,4.08,-0.06,0.95,0.73,157.04,128577,52116998.0,4.08,5790352998,5431433947,0.000816,深A,2022-12-14 13:01:15,2022-12-14
4511,003031,中瓷电子,-1.47,101.8,108.1,101.57,104.0,-1.52,1.05,1.16,130.13,7290,76159529.0,103.32,21282986599,7072913132,0.003031,深A,2022-12-14 13:01:15,2022-12-14
4512,001256,炜冈科技,-1.47,23.43,23.78,22.61,23.02,-0.35,18.87,1.22,39.36,67295,156229582.2,23.78,3341412234,835361505,0.001256,深A,2022-12-14 13:01:15,2022-12-14
4513,830946,森萱医药,-1.47,10.69,11.19,10.51,11.0,-0.16,0.94,1.13,24.92,39896,43104148.16,10.85,4563757055,4561351805,0.830946,深A,2022-12-14 13:01:13,2022-12-14
4514,000915,华特达因,-1.48,45.26,45.98,44.91,45.88,-0.68,0.63,1.14,17.2,14807,66898258.86,45.94,10605843011,10600219456,0.000915,深A,2022-12-14 13:01:15,2022-12-14
4515,000498,山东路桥,-1.48,7.32,7.39,7.3,7.39,-0.11,0.54,0.94,5.68,78013,57237266.31,7.43,11423806498,10669153052,0.000498,深A,2022-12-14 13:01:15,2022-12-14
4516,300358,楚天科技,-1.48,15.96,16.24,15.92,16.15,-0.24,0.41,0.84,14.88,21078,33780459.44,16.2,9177845625,8248919712,0.300358,深A,2022-12-14 13:01:12,2022-12-14
4517,002607,中公教育,-1.48,5.32,5.51,5.28,5.4,-0.08,1.29,1.21,-29.91,706354,379183329.58,5.4,32810564749,29022641630,0.002607,深A,2022-12-14 13:01:15,2022-12-14
4518,605507,国邦医药,-1.48,27.9,28.57,27.86,28.35,-0.42,0.49,0.6,16.22,8810,24701785.0,28.32,15591175650,4981251018,1.605507,沪A,2022-12-14 13:01:17,2022-12-14
4519,002663,普邦股份,-1.49,1.99,2.04,1.98,2.04,-0.03,0.73,1.26,-38.5,91652,18270022.0,2.02,3573821999,2483269342,0.002663,深A,2022-12-14 13:01:12,2022-12-14
4520,001965,招商公路,-1.49,7.95,8.1,7.9,8.1,-0.12,0.18,0.6,10.11,34853,27817756.46,8.07,49117050286,15365914540,0.001965,深A,2022-12-14 13:01:09,2022-12-14
4521,300881,盛德鑫泰,-1.49,33.04,33.95,32.91,33.54,-0.5,2.25,0.85,52.59,5973,19878491.0,33.54,3304000000,875560000,0.300881,深A,2022-12-14 13:01:12,2022-12-14
4522,603268,松发股份,-1.5,14.44,14.81,14.41,14.66,-0.22,0.21,0.81,-13.96,2571,3748874.0,14.66,1792997472,1792997472,1.603268,沪A,2022-12-14 13:01:14,2022-12-14
4523,002772,众兴菌业,-1.5,8.51,8.56,8.4,8.51,-0.13,1.03,0.98,21.97,41545,35258671.0,8.64,3467398343,3428380290,0.002772,深A,2022-12-14 13:01:09,2022-12-14
4524,600051,宁波联合,-1.51,7.83,7.94,7.81,7.86,-0.12,1.86,0.71,15.59,57786,45388733.0,7.95,2434190400,2434190400,1.600051,沪A,2022-12-14 13:01:10,2022-12-14
4525,002335,科华数据,-1.51,48.26,49.38,47.8,48.5,-0.74,1.29,0.86,57.94,51394,249039182.08,49.0,22275242290,19193438512,0.002335,深A,2022-12-14 13:01:15,2022-12-14
4526,688226,威腾电气,-1.51,23.44,24.07,23.44,23.49,-0.36,0.96,0.5,54.43,7867,18659794.0,23.8,3656640000,1929393280,1.688226,沪A,2022-12-14 13:01:15,2022-12-14
4527,300004,南风股份,-1.51,5.86,5.99,5.84,5.95,-0.09,0.84,1.45,121.5,40085,23588925.0,5.95,2812762484,2793712052,0.300004,深A,2022-12-14 13:01:06,2022-12-14
4528,688371,菲沃泰,-1.52,22.75,23.3,22.73,23.3,-0.35,0.84,0.68,314.85,6229,14285934.0,23.1,7631996099,1694684537,1.688371,沪A,2022-12-14 13:01:14,2022-12-14
4529,603601,再升科技,-1.52,5.85,5.91,5.75,5.89,-0.09,1.15,1.09,31.04,117229,68267242.0,5.94,5966556728,5966556728,1.603601,沪A,2022-12-14 13:01:12,2022-12-14
4530,300993,玉马遮阳,-1.52,14.3,14.57,14.24,14.45,-0.22,3.1,0.55,21.4,23719,34067128.14,14.52,3389443200,1094078700,0.300993,深A,2022-12-14 13:01:15,2022-12-14
4531,600998,九州通,-1.52,14.28,14.45,14.17,14.3,-0.22,0.24,0.67,11.54,44954,64070532.0,14.5,26758855617,26758855617,1.600998,沪A,2022-12-14 13:01:16,2022-12-14
4532,600027,华电国际,-1.52,5.19,5.3,5.17,5.22,-0.08,0.35,1.04,16.52,282788,147631460.0,5.27,51224564136,42312121752,1.600027,沪A,2022-12-14 13:01:14,2022-12-14
4533,002606,大连电瓷,-1.52,9.72,9.9,9.64,9.85,-0.15,1.57,1.38,18.96,65311,63657687.2,9.87,4270882658,4044212239,0.002606,深A,2022-12-14 13:01:15,2022-12-14
4534,603712,七一二,-1.52,34.96,35.88,34.88,35.5,-0.54,0.19,0.71,66.74,14838,52389934.0,35.5,26989120000,26989120000,1.603712,沪A,2022-12-14 13:01:14,2022-12-14
4535,688081,兴图新科,-1.52,18.12,18.6,18.12,18.45,-0.28,0.52,0.69,-25.26,1645,3024399.0,18.4,1333632000,575699580,1.688081,沪A,2022-12-14 13:01:14,2022-12-14
4536,600500,中化国际,-1.52,7.11,7.22,7.11,7.22,-0.11,0.37,0.97,14.86,99881,71263395.0,7.22,25548295974,19373017805,1.600500,沪A,2022-12-14 13:01:16,2022-12-14
4537,836433,大唐药业,-1.53,3.87,3.93,3.84,3.92,-0.06,0.23,0.72,37.83,3858,1493895.21,3.93,1010136877,654543491,0.836433,深A,2022-12-14 13:01:13,2022-12-14
4538,600780,通宝能源,-1.53,6.45,6.55,6.44,6.54,-0.1,0.26,0.67,7.79,30287,19650535.0,6.55,7394941273,7394941273,1.600780,沪A,2022-12-14 13:01:12,2022-12-14
4539,000820,神雾节能,-1.53,5.16,5.29,5.13,5.24,-0.08,3.57,0.84,-599.91,102654,53284313.7,5.24,3288185346,1484309707,0.000820,深A,2022-12-14 13:01:06,2022-12-14
4540,002001,新 和 成,-1.53,19.96,20.36,19.83,20.36,-0.31,0.53,1.02,15.37,162018,323990209.48,20.27,61694510826,60968481754,0.002001,深A,2022-12-14 13:01:15,2022-12-14
4541,600665,天地源,-1.53,3.86,3.95,3.82,3.93,-0.06,0.99,0.75,36.9,85768,33101186.0,3.92,3335512931,3335512931,1.600665,沪A,2022-12-14 13:01:16,2022-12-14
4542,002901,大博医疗,-1.53,37.23,37.81,37.08,37.81,-0.58,0.37,0.76,54.84,13109,48844966.57,37.81,15530115499,13052104532,0.002901,深A,2022-12-14 13:01:12,2022-12-14
4543,600382,ST广珠,-1.54,4.49,4.57,4.48,4.56,-0.07,0.41,0.93,8.59,32553,14687372.0,4.56,3542312829,3542312829,1.600382,沪A,2022-12-14 13:01:16,2022-12-14
4544,600466,蓝光发展,-1.54,1.28,1.3,1.27,1.29,-0.02,1.99,0.9,-0.25,605337,77453319.0,1.3,3884710957,3884710957,1.600466,沪A,2022-12-14 13:01:17,2022-12-14
4545,300720,海川智能,-1.54,14.08,14.45,13.89,14.3,-0.22,0.81,1.01,58.46,13907,19620900.3,14.3,2743871764,2426242382,0.300720,深A,2022-12-14 13:01:15,2022-12-14
4546,000514,渝 开 发,-1.54,4.48,4.51,4.43,4.48,-0.07,1.54,0.55,-119.34,129573,57867781.0,4.55,3780093923,3780093923,0.000514,深A,2022-12-14 13:01:15,2022-12-14
4547,300670,大烨智能,-1.54,8.31,8.5,8.3,8.34,-0.13,0.96,0.51,-44.25,20435,17087037.0,8.44,2633609180,1763564704,0.300670,深A,2022-12-14 13:01:15,2022-12-14
4548,300716,国立科技,-1.54,15.34,15.63,14.93,15.63,-0.24,3.14,1.01,12.64,50310,76858240.54,15.58,2454706800,2454706800,0.300716,深A,2022-12-14 13:01:15,2022-12-14
4549,002581,未名医药,-1.55,17.13,17.35,17.05,17.34,-0.27,1.03,1.04,131.51,41269,70721064.78,17.4,11301270588,6865552588,0.002581,深A,2022-12-14 13:01:06,2022-12-14
4550,002004,华邦健康,-1.55,5.71,5.81,5.68,5.78,-0.09,1.35,0.84,11.83,254413,145581100.96,5.8,11305338581,10732988525,0.002004,深A,2022-12-14 13:01:15,2022-12-14
4551,000965,天保基建,-1.55,5.07,5.1,5.01,5.1,-0.08,2.42,0.73,68.58,268088,135277126.48,5.15,5626842638,5626842638,0.000965,深A,2022-12-14 13:01:15,2022-12-14
4552,600586,金晶科技,-1.56,9.49,9.74,9.38,9.62,-0.15,2.08,0.83,24.5,297098,283069026.0,9.64,13559027300,13559027300,1.600586,沪A,2022-12-14 13:01:16,2022-12-14
4553,603725,天安新材,-1.56,7.59,7.75,7.59,7.75,-0.12,0.49,0.91,63.51,10036,7685713.0,7.71,1576974300,1558621680,1.603725,沪A,2022-12-14 13:01:14,2022-12-14
4554,837344,三元基因,-1.56,17.66,17.85,17.57,17.67,-0.28,0.05,0.62,221.21,541,954045.62,17.94,2151164600,2005483657,0.837344,深A,2022-12-14 13:01:13,2022-12-14
4555,600422,昆药集团,-1.56,15.1,15.5,15.03,15.44,-0.24,0.53,0.9,23.04,40193,60831218.0,15.34,11449662112,11430333931,1.600422,沪A,2022-12-14 13:01:17,2022-12-14
4556,301057,汇隆新材,-1.57,20.73,21.35,20.7,20.99,-0.33,2.15,0.62,51.83,9517,19954489.0,21.06,2295225600,918753600,0.301057,深A,2022-12-14 13:01:09,2022-12-14
4557,000546,金圆股份,-1.57,12.56,12.99,12.48,12.76,-0.2,1.9,1.39,32.72,135431,172366099.64,12.76,9806621443,8936067860,0.000546,深A,2022-12-14 13:01:15,2022-12-14
4558,301156,美农生物,-1.57,24.43,24.75,24.3,24.73,-0.39,3.2,0.95,40.06,6391,15650057.0,24.82,1954400000,488600000,0.301156,深A,2022-12-14 13:01:12,2022-12-14
4559,002255,海陆重工,-1.57,5.01,5.09,4.98,5.08,-0.08,1.17,1.48,15.86,75317,37850257.0,5.09,4219777986,3218480929,0.002255,深A,2022-12-14 13:01:15,2022-12-14
4560,301002,崧盛股份,-1.58,23.72,24.28,23.7,23.86,-0.38,1.97,0.68,28.83,11129,26613344.9,24.1,2914618720,1342017565,0.301002,深A,2022-12-14 13:01:09,2022-12-14
4561,000400,许继电气,-1.58,19.34,19.8,19.15,19.74,-0.31,1.33,1.3,22.57,134144,259566933.28,19.65,19501050156,19499938706,0.000400,深A,2022-12-14 13:01:15,2022-12-14
4562,600380,健康元,-1.58,11.85,11.99,11.7,11.92,-0.19,0.68,1.1,15.21,131748,155555784.0,12.04,22842714938,22842714938,1.600380,沪A,2022-12-14 13:01:15,2022-12-14
4563,600327,大东方,-1.58,4.98,5.07,4.96,5.03,-0.08,1.16,0.93,19.21,102547,51298918.0,5.06,4406202000,4406202000,1.600327,沪A,2022-12-14 13:01:14,2022-12-14
